시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세금(만원),층,건축년도,시도,구,법정동,산여부,법정동코드,PNU,경도,위도,좌표조회방식,좌표조회에러
부산광역시 남구 대연동,286-8,286,8,센텀뷰2,월세,18.69,202603,"1,000",37,3,2012,부산광역시,남구,대연동,0,2629010600,2629010600002860008,129.09172460898844,35.13832664702913,parcel_address,
부산광역시 서구 동대신동3가,68-14,68,14,스마트빌,월세,14.39,202603,500,41,4,2017,부산광역시,서구,동대신동3가,0,2614010300,2614010300000680014,129.01834276390105,35.11824589611798,parcel_address,
부산광역시 서구 동대신동3가,13-23,13,23,에이스빌,월세,17.315,202603,"1,000",35,2,2013,부산광역시,서구,동대신동3가,0,2614010300,2614010300000130023,129.0155064382116,35.11874259608683,parcel_address,
부산광역시 사하구 괴정동,898-2,898,2,에스피아트룸,월세,24.34,202603,300,33,4,2013,부산광역시,사하구,괴정동,0,2638010100,2638010100008980002,128.98989634604433,35.099737947438896,parcel_address,
부산광역시 사하구 당리동,350-19,350,19,당리동도무스2,월세,14.4,202603,100,20,2,2002,부산광역시,사하구,당리동,0,2638010200,2638010200003500019,128.98236869202748,35.10322625374441,parcel_address,
부산광역시 부산진구 전포동,361-5,361,5,골드빌,월세,17.29,202603,500,30,5,2012,부산광역시,부산진구,전포동,0,2623010200,2623010200003610005,129.06655347112803,35.15196689314297,parcel_address,
부산광역시 서구 서대신동3가,61-8,61,8,트라움하우스,월세,16.59,202603,"3,500",38,2,2019,부산광역시,서구,서대신동3가,0,2614010600,2614010600000610008,129.01641288011345,35.121053137116185,parcel_address,
부산광역시 수영구 광안동,100-4,100,4,서준빌,월세,12.86,202603,300,24,5,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001000004,129.11630119641404,35.16347430061205,parcel_address,
부산광역시 수영구 광안동,123-5,123,5,명성하우스,월세,22.28,202603,300,30,3,2009,부산광역시,수영구,광안동,0,2650010400,2650010400001230005,129.11828891109894,35.1597134798874,parcel_address,
부산광역시 수영구 광안동,702-9,702,9,세영힐스테이,월세,20.83,202603,"2,000",66,5,2020,부산광역시,수영구,광안동,0,2650010400,2650010400007020009,129.1116593322641,35.16384737049818,parcel_address,
부산광역시 수영구 광안동,120-256,120,256,MarineHouse3,전세,29.915,202603,"10,000",0,2,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001200256,129.11574726111954,35.16022155567967,parcel_address,
부산광역시 수영구 민락동,218-9,218,9,상운원룸,월세,26.9,202603,300,32,3,2001,부산광역시,수영구,민락동,0,2650010300,2650010300002180009,129.12238806830823,35.15588934383334,parcel_address,
부산광역시 연제구 연산동,1405-38,1405,38,하이트빌A동,월세,16.28,202603,"1,000",30,3,2012,부산광역시,연제구,연산동,0,2647010200,2647010200014050038,129.07660615615697,35.18418009198563,parcel_address,
부산광역시 수영구 수영동,470-10,470,10,수영빌라,월세,25.78,202603,200,30,2,1997,부산광역시,수영구,수영동,0,2650010200,2650010200004700010,129.11134543106766,35.17370000162351,parcel_address,
부산광역시 수영구 광안동,120-52,120,52,보람스퀘어,월세,14.47,202603,500,42,2,2019,부산광역시,수영구,광안동,0,2650010400,2650010400001200052,129.11684128329944,35.160523854402896,parcel_address,
부산광역시 수영구 광안동,1066-7,1066,7,트라움하우스9차,전세,15.19,202603,"6,000",0,3,2016,부산광역시,수영구,광안동,0,2650010400,2650010400010660007,129.11161946201105,35.16604862917663,parcel_address,
부산광역시 연제구 연산동,1310-16,1310,16,연제큐브,월세,16.48,202603,500,40,3,2013,부산광역시,연제구,연산동,0,2647010200,2647010200013100016,129.07939426670208,35.182085058680286,parcel_address,
부산광역시 사상구 괘법동,525-42,525,42,쉐르빌,월세,18.65,202603,"1,000",35,4,2013,부산광역시,사상구,괘법동,0,2653010400,2653010400005250042,128.981560756902,35.16494957884211,parcel_address,
부산광역시 사상구 주례동,183-7,183,7,JSsignature,월세,14.8227,202603,500,55,12,2020,부산광역시,사상구,주례동,0,2653010600,2653010600001830007,129.01100629243513,35.14996696520337,parcel_address,
부산광역시 수영구 광안동,688-11,688,11,센텀라온빌,월세,22.82,202603,"1,000",45,5,2016,부산광역시,수영구,광안동,0,2650010400,2650010400006880011,129.11284814833672,35.164770770072394,parcel_address,
부산광역시 수영구 광안동,97-5,97,5,태원빌,월세,15.64,202603,300,33,2,2009,부산광역시,수영구,광안동,0,2650010400,2650010400000970005,129.11633476718123,35.16485890235272,parcel_address,
부산광역시 수영구 수영동,453-9,453,9,세영시티빌,월세,19.52,202603,500,34,5,2012,부산광역시,수영구,수영동,0,2650010200,2650010200004530009,129.11344111341862,35.169953999183434,parcel_address,
부산광역시 부산진구 개금동,527-88,527,88,그린하우스,월세,17.71,202603,"1,800",22,3,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100005270088,129.01875690821026,35.14915006801513,parcel_address,
부산광역시 서구 동대신동2가,252-3,252,3,베스트원룸,월세,16.3,202603,500,43,5,2013,부산광역시,서구,동대신동2가,0,2614010200,2614010200002520003,129.02022284346705,35.11362833898592,parcel_address,
부산광역시 서구 부용동2가,49-2,49,2,신성노블레스R,월세,16.72,202603,200,35,9,2018,부산광역시,서구,부용동2가,0,2614010800,2614010800000490002,129.01835107372227,35.10626693102844,parcel_address,
부산광역시 부산진구 전포동,363-65,363,65,아르젠빌,월세,15.91,202603,500,29,2,2010,부산광역시,부산진구,전포동,0,2623010200,2623010200003630065,129.06630211902097,35.15119652280215,parcel_address,
부산광역시 해운대구 재송동,1076-3,1076,3,트윈빌B,월세,18.61,202603,300,34,4,2011,부산광역시,해운대구,재송동,0,2635010400,2635010400010760003,129.12233196851716,35.18707283165493,parcel_address,
부산광역시 부산진구 전포동,347-15,347,15,친경빌,월세,27.05,202603,"1,000",32,5,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003470015,129.06629513825197,35.15339584048082,parcel_address,
부산광역시 북구 덕천동,404-3,404,3,행복빌,월세,18.085,202603,"2,000",38,3,2016,부산광역시,북구,덕천동,0,2632010400,2632010400004040003,129.02234667162418,35.21249084455598,parcel_address,
부산광역시 남구 대연동,639-29,639,29,금양하이원,월세,19.61,202603,500,33,3,2009,부산광역시,남구,대연동,0,2629010600,2629010600006390029,129.0965227563513,35.13130966399997,parcel_address,
부산광역시 사하구 하단동,500-49,500,49,에덴밸리,월세,15.51,202603,"2,000",28,10,2020,부산광역시,사하구,하단동,0,2638010300,2638010300005000049,128.96307903913782,35.11082775551091,parcel_address,
부산광역시 연제구 거제동,676-67,676,67,엘리트빌Ⅳ,월세,20.745,202603,"10,000",10,5,2023,부산광역시,연제구,거제동,0,2647010100,2647010100006760067,129.06720197373653,35.1800902854533,parcel_address,
부산광역시 동래구 온천동,1441-41,1441,41,동래하이빌,월세,18.395,202603,300,38,3,2013,부산광역시,동래구,온천동,0,2626010800,2626010800014410041,129.07629804540807,35.20455362918828,parcel_address,
부산광역시 동래구 온천동,1443-10,1443,10,성우해피,월세,22.42,202603,"1,000",47,3,2015,부산광역시,동래구,온천동,0,2626010800,2626010800014430010,129.07401043080154,35.205535196958344,parcel_address,
부산광역시 연제구 거제동,894-5,894,5,골드빌,월세,15.88,202603,500,34,3,2011,부산광역시,연제구,거제동,0,2647010100,2647010100008940005,129.066334425771,35.19239203036635,parcel_address,
부산광역시 부산진구 양정동,254-5,254,5,보성오페라1차,월세,16.41,202603,300,31,3,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100002540005,129.07196826346242,35.17818595878816,parcel_address,
부산광역시 영도구 동삼동,231-44,231,44,참좋은,월세,14.58,202603,200,30,2,2013,부산광역시,영도구,동삼동,0,2620012100,2620012100002310044,129.06997508178057,35.07951462964269,parcel_address,
부산광역시 부산진구 부전동,420-9,420,9,더테라,월세,18.2,202603,500,45,5,2011,부산광역시,부산진구,부전동,0,2623010300,2623010300004200009,129.05370271463127,35.159465497474486,parcel_address,
부산광역시 영도구 봉래동3가,140-2,140,2,동승벨라지오,월세,19.81,202603,500,40,7,2012,부산광역시,영도구,봉래동3가,0,2620011700,2620011700001400002,129.04523937608843,35.094433044391984,parcel_address,
부산광역시 부산진구 개금동,540-222,540,222,태림빌,월세,21.81,202603,"1,500",30,2,2012,부산광역시,부산진구,개금동,0,2623011100,2623011100005400222,129.02200978604833,35.14739472030387,parcel_address,
부산광역시 남구 대연동,1721-11,1721,11,성산로즈빌,월세,15.16,202603,500,32,2,2012,부산광역시,남구,대연동,0,2629010600,2629010600017210011,129.09728554561894,35.13381385805501,parcel_address,
부산광역시 중구 영주동,280-11,280,11,동국쉐르빌,월세,29.64,202603,"8,500",25,1,2022,부산광역시,중구,영주동,0,2611010100,2611010100002800011,129.0316547560293,35.110887083746796,parcel_address,
부산광역시 동래구 온천동,1380-14,1380,14,더베스아이,월세,15.92,202603,500,33,3,2016,부산광역시,동래구,온천동,0,2626010800,2626010800013800014,129.06799868762397,35.2027540565996,parcel_address,
부산광역시 해운대구 재송동,1073-3,1073,3,051CENTUM,월세,29.9,202603,"2,000",38,5,2018,부산광역시,해운대구,재송동,0,2635010400,2635010400010730003,129.12162058493186,35.18735657738142,parcel_address,
부산광역시 부산진구 전포동,355-42,355,42,블루스카이,월세,19.87,202603,300,42,3,2013,부산광역시,부산진구,전포동,0,2623010200,2623010200003550042,129.0662902265302,35.152791556685834,parcel_address,
부산광역시 동래구 사직동,345-3,345,3,골드캐슬,월세,19.31,202603,500,43,3,2015,부산광역시,동래구,사직동,0,2626010900,2626010900003450003,129.0668208233963,35.20029836555008,parcel_address,
부산광역시 동래구 온천동,1414-20,1414,20,태성샤인빌,월세,27.59,202603,200,60,3,2017,부산광역시,동래구,온천동,0,2626010800,2626010800014140020,129.06840149751736,35.20300779605611,parcel_address,
부산광역시 동래구 사직동,64-22,64,22,스테이인사직,전세,18.16,202603,"13,500",0,5,2024,부산광역시,동래구,사직동,0,2626010900,2626010900000640022,129.06559563435985,35.19882615622963,parcel_address,
부산광역시 부산진구 전포동,201-24,201,24,정원스카이4차,월세,25.95,202603,300,42,5,2012,부산광역시,부산진구,전포동,0,2623010200,2623010200002010024,129.06638564925032,35.158328522351425,parcel_address,
부산광역시 북구 덕천동,321-2,321,2,(321-2),월세,14.0,202603,"1,000",30,2,2015,부산광역시,북구,덕천동,0,2632010400,2632010400003210002,129.01041671005368,35.21417706936827,parcel_address,
부산광역시 동래구 안락동,411-7,411,7,오페라,월세,15.326,202603,"2,000",30,5,2022,부산광역시,동래구,안락동,0,2626010200,2626010200004110007,129.10356230156287,35.19847312923473,parcel_address,
부산광역시 부산진구 양정동,95-25,95,25,영지마을,월세,12.15,202603,"1,900",30,8,2012,부산광역시,부산진구,양정동,0,2623010100,2623010100000950025,129.07299527613057,35.17308020635721,parcel_address,
부산광역시 사상구 주례동,74-46,74,46,동이빌,월세,16.5873,202603,"1,000",36,8,2018,부산광역시,사상구,주례동,0,2653010600,2653010600000740046,129.01207580617904,35.14975462916641,parcel_address,
부산광역시 연제구 연산동,711-5,711,5,수목하우스나동,전세,18.24,202603,"5,000",0,2,2015,부산광역시,연제구,연산동,0,2647010200,2647010200007110005,129.08228770960477,35.18301750703587,parcel_address,
부산광역시 연제구 연산동,1492-7,1492,7,캐슬하우스,월세,17.13,202603,500,28,3,2011,부산광역시,연제구,연산동,0,2647010200,2647010200014920007,129.07684516833248,35.18290639255094,parcel_address,
부산광역시 연제구 연산동,1310-22,1310,22,유림가온빌,월세,16.47,202603,300,32,5,2012,부산광역시,연제구,연산동,0,2647010200,2647010200013100022,129.07950686583007,35.181872852176355,parcel_address,
부산광역시 사상구 괘법동,525-13,525,13,타임캐슬,월세,16.2,202603,500,25,3,2014,부산광역시,사상구,괘법동,0,2653010400,2653010400005250013,128.98191029114955,35.165479283052214,parcel_address,
부산광역시 연제구 연산동,1502-22,1502,22,청목강물처럼,월세,16.41,202603,500,30,2,2013,부산광역시,연제구,연산동,0,2647010200,2647010200015020022,129.0750817349415,35.18192132209363,parcel_address,
부산광역시 연제구 연산동,1405-25,1405,25,하이트빌B동,월세,16.38,202603,500,40,4,2012,부산광역시,연제구,연산동,0,2647010200,2647010200014050025,129.07672946831087,35.18411387890315,parcel_address,
부산광역시 연제구 연산동,708-17,708,17,유림그린빌,월세,16.77,202603,300,35,5,2014,부산광역시,연제구,연산동,0,2647010200,2647010200007080017,129.08176297438268,35.18408548450546,parcel_address,
부산광역시 사상구 주례동,92-40,92,40,태영아너스Ⅱ,월세,14.51,202603,"2,000",30,3,2023,부산광역시,사상구,주례동,0,2653010600,2653010600000920040,129.00887476699057,35.147487640046606,parcel_address,
부산광역시 연제구 연산동,485-3,485,3,센텀하우스,월세,18.55,202603,500,45,2,2013,부산광역시,연제구,연산동,0,2647010200,2647010200004850003,129.11013695864636,35.18308414542793,parcel_address,
부산광역시 수영구 광안동,120-147,120,147,화이트하우스2,월세,24.28,202603,"2,000",35,5,2015,부산광역시,수영구,광안동,0,2650010400,2650010400001200147,129.11454908672397,35.16090763120398,parcel_address,
부산광역시 수영구 광안동,1040-16,1040,16,모르하우스2,월세,18.885,202603,"1,000",40,4,2017,부산광역시,수영구,광안동,0,2650010400,2650010400010400016,129.10902299231418,35.168636724701244,parcel_address,
부산광역시 수영구 광안동,189-3,189,3,광안비치빌1,월세,18.49,202603,200,14,4,2011,부산광역시,수영구,광안동,0,2650010400,2650010400001890003,129.11334827845903,35.14988615464982,parcel_address,
부산광역시 수영구 광안동,120-62,120,62,영하우스,전세,22.71,202603,"10,000",0,5,2018,부산광역시,수영구,광안동,0,2650010400,2650010400001200062,129.11695413396382,35.160256725412665,parcel_address,
